SECTOR,YEAR,CENTRALITY,N_MAKE,N_USE,PCT_MAKE,PCT_USE
38.0,2010.0,0.14667346,9.0,69.0,0.05205319999902569,0.9003926153679751
39.0,2010.0,-0.076658697,17.0,37.0,0.17442196951076083,0.700527588699136
40.0,2010.0,0.10754816,17.0,158.0,0.08161602032577941,0.9857963797402126
41.0,2010.0,0.10754816,25.0,117.0,0.09526564355636968,0.7205644269108595
42.0,2010.0,0.01931814,31.0,180.0,0.16091213847355246,0.9405782966828935
43.0,2010.0,0.01931814,52.0,187.0,0.0669944911278808,0.9202477199712318
44.0,2010.0,0.016772629,24.0,152.0,0.06611523286364018,0.918414385741469
45.0,2010.0,0.016772629,14.0,67.0,0.07082941385807973,0.9578562917832881
46.0,2010.0,-0.142940371,20.0,127.0,0.04307844943019201,0.9090367764686382
47.0,2010.0,-0.081208982,12.0,105.0,0.054541721927475306,0.8844996432548069
48.0,2010.0,-0.054364536,17.0,126.0,0.07011769876511476,0.9395074256118964
49.0,2010.0,-0.054364536,13.0,117.0,0.08968503879692635,0.883996697251956
50.0,2010.0,0.187841761,18.0,84.0,0.772096363052188,0.9741093923849171
51.0,2010.0,0.187841761,22.0,82.0,0.10552671867097374,0.6741878449191007
52.0,2010.0,0.07002078,23.0,81.0,0.10255131302946874,0.6388464648335852
53.0,2010.0,0.07002078,13.0,68.0,0.05851699004987587,0.9871008326984938
54.0,2010.0,0.070704027,28.0,106.0,0.06956690789549835,0.9552168390342471
55.0,2010.0,0.070704027,25.0,151.0,0.0309371165540836,0.9976397998888271
56.0,2010.0,0.002032456,39.0,130.0,0.10737577532884346,0.9651588187741283
57.0,2010.0,0.002032456,22.0,113.0,0.03976744664244436,0.9117818401104859
58.0,2010.0,-0.009530043,27.0,112.0,0.13550216024473816,0.9379010451090081
59.0,2010.0,-0.009530043,16.0,96.0,0.31835008633392503,0.9473675564919821
60.0,2010.0,-0.004149606,28.0,178.0,0.06731709861756674,0.9579411880334266
61.0,2010.0,0.039874008,21.0,119.0,0.03479134444689613,0.9755118060650921
62.0,2010.0,0.004318556,46.0,182.0,0.1128073123812966,0.9252303796038294
63.0,2010.0,0.004318556,36.0,38.0,0.0522851990030716,0.9345239793636639
64.0,2010.0,-0.052755044,31.0,64.0,0.12417889896923917,0.7758446784854902
65.0,2010.0,-0.052755044,37.0,97.0,0.18758228268167754,0.9197521997995985
66.0,2010.0,0.06934522,27.0,168.0,0.05631699397523915,0.8631661576829807
67.0,2010.0,0.06934522,23.0,117.0,0.1121166645329641,0.8787481949365318
68.0,2010.0,0.048697625,17.0,74.0,0.048803857299431264,0.8580180427964141
69.0,2010.0,0.048697625,39.0,160.0,0.08783679239789888,0.8630162345338219
70.0,2010.0,0.016054493,22.0,149.0,0.1608056771281382,0.8497503915035404
71.0,2010.0,0.016054493,18.0,114.0,0.14235828003118323,0.7838690971127582
72.0,2010.0,-0.055086744,11.0,54.0,0.052103102163729376,0.8778999035996481
73.0,2010.0,-0.05539346,31.0,145.0,0.17445497486454098,0.8739413491806067
74.0,2010.0,-0.05539346,33.0,128.0,0.13906705876438163,0.8378553181367715
75.0,2010.0,0.068407615,8.0,90.0,0.2039255000664999,0.9252521887948635
76.0,2010.0,0.068407615,19.0,124.0,0.11116169694332156,0.9790036686573095
77.0,2010.0,0.007088295,16.0,31.0,0.03465177429825106,0.9868640279909389
78.0,2010.0,0.007088295,24.0,148.0,0.09171825114926047,0.9132455676376013
79.0,2010.0,0.081435454,35.0,133.0,0.10359511374951846,0.9544500847499782
80.0,2010.0,0.081435454,8.0,8.0,0.02770484512404281,0.8055704304725038
81.0,2010.0,0.117977085,16.0,19.0,0.21152853766033108,0.714926853767721
82.0,2010.0,0.047480698,45.0,181.0,0.1114191898955279,0.897023376485081
83.0,2010.0,-0.104499382,29.0,10.0,0.14049618875250558,0.36004358510432066
84.0,2010.0,-0.104499382,12.0,11.0,0.053968753435000294,0.37262883847583295
85.0,2010.0,0.008113586,14.0,7.0,0.032524903679687855,0.9572531063299148
86.0,2010.0,0.008113586,19.0,29.0,0.09669774531082931,0.3556032906810266
87.0,2010.0,0.102643417,25.0,60.0,0.08777887303846255,0.9810049864128058
88.0,2010.0,0.102643417,24.0,48.0,0.09070002597383131,0.9212463101038241
89.0,2010.0,-0.008146592,16.0,7.0,0.05920602050568469,0.38180688771770077
90.0,2010.0,-0.008146592,35.0,73.0,0.1351700844750401,0.9369672746726825
91.0,2010.0,0.00819417,45.0,149.0,0.17720801255804308,0.8778546002953322
92.0,2010.0,0.00819417,32.0,188.0,0.06347575093761015,0.9395106044448894
93.0,2010.0,-0.058008859,14.0,160.0,0.3344077729577064,0.9070601572426786
94.0,2010.0,-0.058008859,11.0,171.0,0.12280350399322337,0.9852063879416655
95.0,2010.0,-0.045282533,18.0,177.0,0.06764854345747073,0.9980872739759084
96.0,2010.0,-0.028103798,31.0,177.0,0.06454770367380036,0.9885974590932193
97.0,2010.0,-0.028103798,9.0,188.0,0.019569495431496664,0.998514668532495
98.0,2010.0,-0.026656793,4.0,188.0,0.031957008023362654,0.9975592527742357
99.0,2010.0,-0.026656793,7.0,188.0,0.04587842119632857,0.9997587330302736
100.0,2010.0,-0.113600583,9.0,188.0,0.03542397099340422,0.9434097706026103
101.0,2010.0,-0.145736069,12.0,176.0,0.008854696599507439,1.0
102.0,2010.0,-0.145736069,4.0,187.0,0.015093654330255779,0.9999317682887952
103.0,2010.0,0.007021761,25.0,157.0,0.03963293240585297,0.8182242001914947
104.0,2010.0,0.007021761,13.0,94.0,0.00927182854065467,0.9810680089904081
105.0,2010.0,0.098227889,11.0,178.0,0.022298697129524925,0.9142367639588652
106.0,2010.0,0.038550416,14.0,135.0,0.4743623886473862,0.8218313134907294
107.0,2010.0,0.038550416,7.0,179.0,0.20888771307655984,0.5739941766425155
108.0,2010.0,-0.049516257,11.0,77.0,0.01882434687707568,0.7216007524060468
109.0,2010.0,-0.078493861,10.0,14.0,0.7145610622914567,0.28177036998625626
110.0,2010.0,-0.078493861,9.0,2.0,0.634051117228152,0.8084754769848008
111.0,2010.0,-0.068625395,15.0,188.0,0.07092224193969665,0.8233161136224401
112.0,2010.0,-0.068625395,10.0,184.0,0.10592794927150817,0.9195724840417812
113.0,2010.0,0.03428072,14.0,188.0,0.3418500279294092,0.9791488376131313
114.0,2010.0,-0.020412753,11.0,179.0,0.2023800907923411,0.988170941364121
115.0,2010.0,-0.020412753,11.0,111.0,0.552165292061682,0.9227734725542518
116.0,2010.0,-0.111419427,8.0,188.0,0.13442793259804775,0.8854044139460614
117.0,2010.0,-0.111419427,5.0,188.0,0.037515181852068924,0.7251721364540755
118.0,2010.0,-0.061699604,5.0,187.0,0.027969714731673645,0.774079105265887
119.0,2010.0,-0.061699604,6.0,184.0,0.013368006355578221,0.6182079705174159
120.0,2010.0,0.064716931,8.0,188.0,0.006707616231803937,0.8581763041198206
121.0,2010.0,-0.005475945,10.0,187.0,0.018491454532926554,0.9939319404881316
122.0,2010.0,-0.005475945,13.0,167.0,0.16174593608698373,0.9989484044310486
123.0,2010.0,-0.066076569,14.0,186.0,0.041464248240454804,0.9893027254942067
124.0,2010.0,-0.066076569,4.0,182.0,0.0026151007354586753,0.9874217502620203
125.0,2010.0,0.092994891,4.0,187.0,0.006609193510332623,0.982734223083297
126.0,2010.0,0.092994891,5.0,188.0,0.03901672408860468,0.9872010476790258
127.0,2010.0,-0.040338252,8.0,188.0,0.03673799325932481,0.9334272147487483
128.0,2010.0,-0.040338252,9.0,181.0,0.07426203855484892,0.9954547132023034
129.0,2010.0,-0.065459616,13.0,188.0,0.125717535878343,0.9695699044218554
130.0,2010.0,-0.065459616,11.0,185.0,0.052718867698949845,0.9766012328734993
131.0,2010.0,0.049657895,6.0,110.0,0.011262344023444615,0.3673562814937589
132.0,2010.0,0.049657895,6.0,185.0,0.006455923853663226,0.9771800803301299
133.0,2010.0,-0.027530465,9.0,186.0,0.03102467912888951,0.9905873658393748
134.0,2010.0,-0.027530465,3.0,169.0,0.02930683833223624,0.999836865886317
135.0,2010.0,0.01612422,11.0,177.0,0.09034570801094122,0.9972471848315017
136.0,2010.0,0.01612422,11.0,165.0,0.03715195202492472,0.9970136332734373
137.0,2010.0,0.010141321,13.0,185.0,0.02761448200955907,0.976084098883531
138.0,2010.0,0.010141321,8.0,186.0,0.02143065985174253,0.9950447247372799
139.0,2010.0,-0.088277504,4.0,120.0,0.009900991631085931,0.9888832502661544
140.0,2010.0,-0.088277504,8.0,181.0,0.008141974429131449,0.9967735235340683
141.0,2010.0,-0.034346052,7.0,188.0,0.0005333034721565211,0.9952923267143345
142.0,2010.0,-0.034346052,8.0,182.0,0.2324650860351397,0.9966772843404316
143.0,2010.0,0.009752463,9.0,188.0,0.02349714930370228,0.8931787521158512
144.0,2010.0,0.011587225,5.0,0.0,0.0351497925183788,0.0
145.0,2010.0,0.011587225,12.0,35.0,0.3206867801241967,0.9066896183348911
146.0,2010.0,-0.077632049,7.0,29.0,0.014772112784241398,0.9032976776475444
147.0,2010.0,-0.077632049,8.0,2.0,0.011550393383042312,1.0
148.0,2010.0,0.048433692,7.0,0.0,0.00990098071432477,0.0
149.0,2010.0,-0.029556586,9.0,2.0,0.0384733202093398,1.0
150.0,2010.0,-0.029556586,8.0,2.0,0.014245415636545244,1.0
151.0,2010.0,-0.00991272,7.0,11.0,0.00043038845336251796,1.0
152.0,2010.0,-0.00991272,9.0,0.0,0.0160021977632957,0.0
153.0,2010.0,-0.012733128,7.0,15.0,0.005819646822015634,1.0
154.0,2010.0,-0.012733128,10.0,0.0,0.026998811398943445,0.0
155.0,2010.0,0.020718088,12.0,2.0,0.010347859905467494,1.0
156.0,2010.0,0.020718088,10.0,1.0,0.058237537939761164,1.0
157.0,2010.0,0.053801774,9.0,3.0,0.006000603577276387,1.0
158.0,2010.0,0.053801774,8.0,1.0,0.012063522025706153,1.0
159.0,2010.0,-0.052707168,11.0,152.0,0.04782123299975549,0.9993714972949252
160.0,2010.0,-0.038701918,12.0,167.0,0.2625696741712803,0.7578282347362734
161.0,2010.0,-0.038701918,10.0,153.0,0.41449456218822434,0.8518550808080653
162.0,2010.0,-0.032374642,8.0,172.0,0.12271343901668064,0.99999006761602
163.0,2010.0,0.010362148,13.0,0.0,0.10182515043573903,0.0
164.0,2010.0,0.010362148,10.0,8.0,0.3065869675361712,1.0
165.0,2010.0,-0.057197684,7.0,2.0,0.054298313877724436,1.0
166.0,2010.0,-0.037880125,18.0,172.0,0.17519475683760122,0.9992900155494441
167.0,2010.0,-0.037880125,17.0,181.0,0.3409876581110959,0.9935930263490923
168.0,2010.0,-0.023115251,10.0,188.0,0.007216630908144839,0.9789991984480887
169.0,2010.0,-0.023115251,10.0,183.0,0.014038822560839437,0.996879574537869
170.0,2010.0,-0.020593578,9.0,185.0,0.06634665629984327,0.9969666720747885
171.0,2010.0,-0.020593578,9.0,181.0,0.02953219626540582,0.9983273858530077
172.0,2010.0,0.030903632,9.0,181.0,0.011494345978493636,0.999186126221926
173.0,2010.0,-0.042854948,6.0,2.0,0.018822376944656494,0.05894059554092479
174.0,2010.0,-0.042854948,5.0,0.0,0.006072890014519272,0.0
175.0,2010.0,-0.093639667,8.0,123.0,0.005295839379380496,0.9144247993891129
176.0,2010.0,-0.14304856,8.0,71.0,0.005410922855662914,0.9998480306815445
177.0,2010.0,0.02947357,2.0,0.0,0.009900990099009799,0.0
178.0,2010.0,-0.000640964,7.0,1.0,0.002245581494207949,0.8342524360288257
179.0,2010.0,-0.000150423,7.0,176.0,0.08432847299456292,0.9238870332459953
180.0,2010.0,0.00051681,0.0,0.0,0.0,0.0
181.0,2010.0,-0.000422633,2.0,126.0,0.009900998341969114,1.0
182.0,2010.0,0.001101181,3.0,0.0,1.0,0.0
183.0,2010.0,0.000174862,9.0,4.0,0.4642305699501227,1.0
184.0,2010.0,0.0,0.0,0.0,0.0,0.0
185.0,2010.0,0.0,0.0,0.0,0.0,0.0
186.0,2010.0,0.0,13.0,0.0,0.032773096759917464,0.0
187.0,2010.0,0.0,0.0,0.0,0.0,0.0
188.0,2010.0,0.000321789,0.0,0.0,0.0,0.0
189.0,2010.0,0.0,13.0,0.0,0.09427479430822328,0.0
190.0,2010.0,0.0,2.0,0.0,1.0,0.0
191.0,2010.0,1.8e-05,14.0,173.0,0.802406764252981,0.9820022954802178
192.0,2010.0,0.0,0.0,0.0,0.0,0.0
193.0,2010.0,0.0,0.0,0.0,0.0,0.0
194.0,2010.0,0.0,0.0,0.0,0.0,0.0
195.0,2010.0,0.0,14.0,173.0,0.8750212032341,0.9911860775270096
196.0,2010.0,0.0,0.0,0.0,0.0,0.0
197.0,2010.0,0.0,0.0,0.0,0.0,0.0
198.0,2010.0,0.0,0.0,0.0,0.0,0.0
199.0,2010.0,0.0,0.0,0.0,0.0,0.0
200.0,2010.0,0.002103844,49.0,0.0,0.6678789639972704,0.0
201.0,2010.0,0.003513764,1.0,0.0,0.009900989794870085,0.0
202.0,2010.0,0.0,0.0,164.0,0.0,1.0
203.0,2010.0,0.0,0.0,15.0,0.0,1.0
204.0,2010.0,0.0,0.0,37.0,0.0,1.0
205.0,2010.0,0.0,0.0,0.0,0.0,0.0
1.0,2011.0,-0.050553364,6.0,63.0,0.0140393396599795,0.914580682387316
2.0,2011.0,-0.000570463,3.0,31.0,0.02056794655401195,0.8351572846959602
3.0,2011.0,0.000258051,2.0,29.0,0.02365635847806513,0.9935982556992543
4.0,2011.0,-0.006433204,1.0,6.0,0.015683704595361392,0.9417613652266216
5.0,2011.0,0.011571037,1.0,23.0,0.0043047593972300735,1.0
6.0,2011.0,-0.014600081,2.0,9.0,0.006637256561234928,1.0
7.0,2011.0,-0.218217783,11.0,146.0,0.21545225257185296,0.9329938411303916
8.0,2011.0,-0.218217783,8.0,135.0,0.13382059838557914,0.9132913180798169
9.0,2011.0,0.004795842,5.0,68.0,0.09107985658828366,0.946242288623823
10.0,2011.0,0.173806424,11.0,60.0,0.29982203032391663,0.9639353342435864
11.0,2011.0,-0.127540986,8.0,7.0,0.06063856337362772,0.9209111723406065
12.0,2011.0,-0.153015989,7.0,188.0,0.03917101960812519,0.9411642072395755
13.0,2011.0,-0.022025192,8.0,188.0,0.029205141932945877,0.9997769431407572
14.0,2011.0,-0.022025192,8.0,188.0,0.1630476432754029,0.996714743048758
15.0,2011.0,-0.193556068,2.0,188.0,0.0005697510793876148,0.9991354177318031
16.0,2011.0,-0.193556068,13.0,21.0,0.03228176058620558,0.9931229916804791
17.0,2011.0,-0.156971951,14.0,53.0,0.09997371037324743,0.7214065192022722
18.0,2011.0,-0.128385803,10.0,32.0,0.031123515106065147,0.5763399734254266
19.0,2011.0,-0.004844633,16.0,33.0,0.05327795652454803,0.7289522682818652
20.0,2011.0,-0.019729193,12.0,42.0,0.08226448549719156,0.5702908912865552
21.0,2011.0,-0.017220829,13.0,52.0,0.006484243334720086,0.6006492631393652
22.0,2011.0,-0.017220829,6.0,24.0,0.029791444677195966,0.9171125544106649
23.0,2011.0,-0.010401446,11.0,36.0,0.06002933206070493,0.8934032831854237
24.0,2011.0,-0.010401446,16.0,48.0,0.07155526395395284,0.968951675293762
25.0,2011.0,-0.150401981,10.0,37.0,0.07745289397458921,0.8677194520107301
26.0,2011.0,-0.150401981,6.0,2.0,0.0004968919747098122,0.36598688694455206
27.0,2011.0,-0.043500338,26.0,125.0,0.14034916757171811,0.805336381983141
28.0,2011.0,-0.043500338,6.0,70.0,0.1397128764696408,0.8521063237339905
29.0,2011.0,-0.004479258,12.0,73.0,0.03419397755653131,0.8713272251240356
30.0,2011.0,0.0045298,13.0,52.0,0.04380726056095796,0.9059805678502061
31.0,2011.0,-0.206696882,22.0,155.0,0.11526436285674424,0.9463271414470484
32.0,2011.0,-0.206696882,13.0,182.0,0.052344031476603936,0.9504274529124921
33.0,2011.0,0.006119873,26.0,182.0,0.10911291013257729,0.9683006713395216
34.0,2011.0,0.170805968,17.0,126.0,0.2762369918920482,0.9650992895927503
35.0,2011.0,0.170805968,20.0,188.0,0.07006278474814875,0.9408334543206998
36.0,2011.0,0.117399116,25.0,175.0,0.1570021334612398,0.6516847257790348
37.0,2011.0,0.046559105,17.0,65.0,0.13314593359309812,0.9216706006672548
38.0,2011.0,0.081699754,9.0,69.0,0.05266587724245708,0.888036742691519
39.0,2011.0,-0.02346381,17.0,37.0,0.18142186523446457,0.6488134569826378
40.0,2011.0,-0.02346381,17.0,158.0,0.08272756912029411,0.9851666240133659
41.0,2011.0,-0.072403861,25.0,117.0,0.11254750242600875,0.6982377218887653
42.0,2011.0,-0.007471827,31.0,180.0,0.15387535162821586,0.9425995667583948
43.0,2011.0,-0.007471827,52.0,187.0,0.07122272546770847,0.9172474605484774
44.0,2011.0,-0.071298891,24.0,152.0,0.06046401731411366,0.9174668011395898
45.0,2011.0,0.114047626,14.0,67.0,0.07227818789126483,0.9578443555633782
46.0,2011.0,0.087846614,20.0,127.0,0.04050170088634342,0.9051225631617644
47.0,2011.0,0.001478863,12.0,105.0,0.039067886452693656,0.8915957976402648
48.0,2011.0,0.001478863,17.0,126.0,0.06709781563731199,0.9348321255501092
49.0,2011.0,-0.129549183,13.0,117.0,0.08828870475685557,0.8757297554057719
50.0,2011.0,-0.129549183,18.0,84.0,0.7832056188473535,0.9761927009817966
51.0,2011.0,-0.005455228,22.0,82.0,0.11763075399798195,0.657857241273999
52.0,2011.0,-0.005455228,23.0,81.0,0.11503471437579427,0.6237263173593854
53.0,2011.0,0.212805682,13.0,68.0,0.05035745945507619,0.9865312814322098
54.0,2011.0,-0.081942918,28.0,106.0,0.06523698616610629,0.9538757080500893
55.0,2011.0,-0.081942918,25.0,151.0,0.050118547847754824,0.9978681541854701
56.0,2011.0,-0.052881944,39.0,130.0,0.1009591673386081,0.9629629042638927
57.0,2011.0,-0.052881944,22.0,113.0,0.03136972114718162,0.9087483843191253
58.0,2011.0,-0.125412657,27.0,112.0,0.1342143241331153,0.9349361014654514
59.0,2011.0,-0.078508294,16.0,96.0,0.3477808968043713,0.9382642203398867
60.0,2011.0,-0.078508294,28.0,178.0,0.0740868660367685,0.9546146844471864
61.0,2011.0,-0.070542637,21.0,119.0,0.03273951284374199,0.9759858551396824
62.0,2011.0,-0.070542637,46.0,182.0,0.11572769308948494,0.9177542119354738
63.0,2011.0,-0.047784024,36.0,38.0,0.06429178927338908,0.9294629726147821
64.0,2011.0,-0.047784024,31.0,64.0,0.053842994445846615,0.8015378265490527
65.0,2011.0,0.013537552,37.0,97.0,0.2794890981777882,0.9129185467696219
66.0,2011.0,0.013537552,27.0,168.0,0.05084801917075088,0.8592229245375412
67.0,2011.0,0.119827637,23.0,117.0,0.13466761592494203,0.8847490007248608
68.0,2011.0,0.119827637,17.0,74.0,0.04894497874463155,0.8623754648655335
69.0,2011.0,-0.057380613,39.0,160.0,0.09242186935729879,0.8616830509515909
70.0,2011.0,-0.057380613,22.0,149.0,0.226698569664618,0.8604017999775395
71.0,2011.0,0.046990011,18.0,114.0,0.20305626222703443,0.7869539919810716
72.0,2011.0,0.046990011,11.0,54.0,0.057604953601689046,0.9224783959722854
73.0,2011.0,-0.066497422,31.0,145.0,0.12492739985684642,0.8902103861586365
74.0,2011.0,-0.066497422,33.0,128.0,0.13501543163849472,0.8357839657109629
75.0,2011.0,0.074488594,8.0,90.0,0.27102227471851137,0.935176085226455
76.0,2011.0,0.074488594,19.0,124.0,0.11198322579835918,0.9758246452916558
77.0,2011.0,-0.006412675,16.0,31.0,0.03451735594465666,0.9868784668895524
78.0,2011.0,-0.006412675,24.0,148.0,0.09377770274892405,0.904199000995251
79.0,2011.0,0.030417626,35.0,133.0,0.11072478743242631,0.9504841598970664
80.0,2011.0,0.030417626,8.0,8.0,0.020788254513577353,0.824075479071353
81.0,2011.0,0.004607837,16.0,19.0,0.2149358697668079,0.657132223149858
82.0,2011.0,0.004607837,45.0,181.0,0.14084628452070458,0.8833912965639399
83.0,2011.0,-0.096241161,29.0,10.0,0.12857052190725904,0.34612101932362793
84.0,2011.0,-0.017585284,12.0,11.0,0.05155851511532639,0.39276682619513303
85.0,2011.0,-0.086804074,14.0,7.0,0.02063092091797747,0.954824569637891
86.0,2011.0,-0.086804074,19.0,29.0,0.08772722237657848,0.35990234199576754
87.0,2011.0,-0.000566495,25.0,60.0,0.0970505051132392,0.983487658694445
88.0,2011.0,-0.000566495,24.0,48.0,0.0723234290066368,0.9305195143959609
89.0,2011.0,0.003767323,16.0,7.0,0.06205901286936222,0.26568915350137423
90.0,2011.0,0.003767323,35.0,73.0,0.14302873147507733,0.9142768762263672
91.0,2011.0,-0.115574213,45.0,149.0,0.19565832035206276,0.8550702769240917
92.0,2011.0,-0.115574213,32.0,188.0,0.06320060439519148,0.9351017464219132
93.0,2011.0,0.075422067,14.0,161.0,0.3431923312011551,0.9124947890276395
94.0,2011.0,0.075422067,11.0,171.0,0.1183166603285205,0.9849725369035359
95.0,2011.0,-0.066040519,18.0,177.0,0.07444323229945271,0.9981319361257159
96.0,2011.0,0.038123834,31.0,177.0,0.06250138069006739,0.9891603226759647
97.0,2011.0,0.038123834,9.0,188.0,0.015673507027804234,0.9979407518046889
98.0,2011.0,-0.024979773,4.0,188.0,0.019177376554060155,0.9974801621682168
99.0,2011.0,-0.024979773,7.0,188.0,0.050072135925545824,0.9996658850976333
100.0,2011.0,0.183667893,9.0,188.0,0.03389410394872294,0.9544662867098371
101.0,2011.0,-0.062872584,12.0,176.0,0.005654837212872077,1.0
102.0,2011.0,-0.02600883,4.0,187.0,0.009020463574266335,0.9999114341813434
103.0,2011.0,0.007221829,25.0,157.0,0.04497490723992137,0.8224639009314361
104.0,2011.0,0.007221829,13.0,94.0,0.007470463693941665,0.9827615667270025
105.0,2011.0,-0.175753054,11.0,178.0,0.019824068238241233,0.9100140224162497
106.0,2011.0,-0.175753054,14.0,135.0,0.4707858889260236,0.8177310351166605
107.0,2011.0,-0.065161027,7.0,179.0,0.22176743731242698,0.6564583961241983
108.0,2011.0,-0.080554408,11.0,77.0,0.01688221863774142,0.71655158106561
109.0,2011.0,-0.080554408,10.0,14.0,0.7009064562000289,0.28440734523590494
110.0,2011.0,-0.006851564,9.0,2.0,0.6910338401977338,0.7909221244226714
111.0,2011.0,-0.006851564,15.0,188.0,0.06381373716960903,0.8297783536559229
112.0,2011.0,0.033930481,10.0,184.0,0.1067068698158784,0.9056235622157831
113.0,2011.0,0.033930481,14.0,188.0,0.3609717399718143,0.9768588153678033
114.0,2011.0,0.007001611,11.0,179.0,0.20703840934357542,0.9873283830308597
115.0,2011.0,-0.056448988,11.0,111.0,0.5532953342951665,0.9043531383747926
116.0,2011.0,-0.056448988,8.0,188.0,0.12870454869370074,0.9138870503117462
117.0,2011.0,-0.042012769,5.0,188.0,0.03764273903196513,0.6850686237157515
118.0,2011.0,-0.042012769,5.0,187.0,0.019760698632712015,0.7863433900822667
119.0,2011.0,0.10202092,6.0,184.0,0.008884480192597466,0.5797867691274019
120.0,2011.0,0.10202092,8.0,188.0,0.0056081807384300575,0.8605975517041438
121.0,2011.0,0.0006489,10.0,187.0,0.017990410375199994,0.994758717012929
122.0,2011.0,-0.057895009,13.0,167.0,0.16446086838054674,0.9987349093463208
123.0,2011.0,-0.057895009,14.0,186.0,0.04465692072310079,0.9872144887383318
124.0,2011.0,0.002510286,4.0,182.0,0.0003658505735385509,0.986453905395385
125.0,2011.0,0.002510286,4.0,187.0,0.003832473820086224,0.9832505961110518
126.0,2011.0,0.009338368,5.0,188.0,0.03243297697414138,0.9858337917072341
127.0,2011.0,0.016462999,8.0,188.0,0.03445190466678638,0.9365721505428004
128.0,2011.0,0.026330743,9.0,181.0,0.06975790364122347,0.9955969870563394
129.0,2011.0,0.026330743,13.0,188.0,0.1114828012139002,0.9710535607299176
130.0,2011.0,-0.077286129,11.0,185.0,0.04799267511271643,0.9754173915521096
131.0,2011.0,0.026733263,6.0,110.0,0.014257927155273964,0.3683854005080043
132.0,2011.0,0.026733263,6.0,185.0,0.005470630270963395,0.9828132191384333
133.0,2011.0,0.035617221,9.0,186.0,0.03771178887606219,0.9900137523781781
134.0,2011.0,0.035617221,3.0,169.0,0.027869480304238414,0.9998641156091226
135.0,2011.0,0.069775395,11.0,177.0,0.09447521651589263,0.9967731927666731
136.0,2011.0,0.069775395,11.0,165.0,0.0357713156094992,0.9964200452983915
137.0,2011.0,0.011408688,13.0,185.0,0.02518516489479139,0.9721591762940046
138.0,2011.0,0.011408688,8.0,186.0,0.022360011466025176,0.9954971203280412
139.0,2011.0,-0.000897296,4.0,120.0,0.009900986569011394,0.9901040445892281
140.0,2011.0,-0.000897296,8.0,181.0,0.009883682296841778,0.9967623454912098
141.0,2011.0,-0.001425146,7.0,188.0,0.0008379157133034942,0.9950871887042083
142.0,2011.0,-0.001425146,8.0,182.0,0.25627736469027906,0.9968667615761826
143.0,2011.0,-0.03254854,9.0,188.0,0.024329098544715988,0.8839288630281318
144.0,2011.0,-0.03254854,5.0,0.0,0.03493713781755581,0.0
145.0,2011.0,-0.071915792,12.0,35.0,0.32238983439692326,0.8855609867947631
146.0,2011.0,-0.071915792,7.0,29.0,0.014951845723494617,0.9043068271880109
147.0,2011.0,0.024592286,8.0,2.0,0.007725511717744826,1.0
148.0,2011.0,0.024592286,7.0,0.0,0.009900999364655494,0.0
149.0,2011.0,0.045151633,9.0,2.0,0.0443073534369276,1.0
150.0,2011.0,0.045151633,8.0,2.0,0.017717709802810067,1.0
151.0,2011.0,0.007853254,7.0,11.0,9.066950829683673e-05,1.0
152.0,2011.0,0.007853254,9.0,0.0,0.024746492199700376,0.0
153.0,2011.0,-0.021881737,7.0,15.0,0.00962859617155265,1.0
154.0,2011.0,-0.021339289,10.0,0.0,0.028295400807738402,0.0
155.0,2011.0,-0.021339289,12.0,2.0,0.00847658988433786,1.0
156.0,2011.0,0.009236903,10.0,1.0,0.06014063320457819,1.0
157.0,2011.0,0.009236903,9.0,3.0,0.007510677461209703,1.0
158.0,2011.0,-0.053291911,8.0,1.0,0.014771811334631013,1.0
159.0,2011.0,0.021167173,11.0,152.0,0.04490430707452542,0.9993766001468184
160.0,2011.0,0.021167173,12.0,167.0,0.2717656540571941,0.7674959155383304
161.0,2011.0,0.048271642,10.0,153.0,0.3966089463693633,0.8503021882477926
162.0,2011.0,0.048271642,8.0,172.0,0.09157462658962534,0.9999876849577818
163.0,2011.0,0.030581287,13.0,0.0,0.13893292868702112,0.0
164.0,2011.0,0.030581287,10.0,8.0,0.2838492643071904,1.0
165.0,2011.0,0.017880179,7.0,2.0,0.053570943786244385,1.0
166.0,2011.0,0.017880179,18.0,172.0,0.16985901490689115,0.9992513855601516
167.0,2011.0,-0.035935464,17.0,181.0,0.34627940991830797,0.9934629950843001
168.0,2011.0,-0.035935464,10.0,188.0,0.0070986747811920825,0.9788396677833133
169.0,2011.0,-0.06781318,10.0,183.0,0.014200798302851148,0.9975483564390216
170.0,2011.0,0.024433245,9.0,185.0,0.060899875492350763,0.9977468408824015
171.0,2011.0,0.024433245,9.0,181.0,0.028924477792004355,0.9987098930748787
172.0,2011.0,0.09000098,9.0,181.0,0.010409401273406282,0.9993110277114113
173.0,2011.0,-0.054180308,6.0,2.0,0.01701837837264608,0.06315117914249901
174.0,2011.0,-0.008857072,5.0,0.0,0.029931308481681573,0.0
175.0,2011.0,-0.003068732,8.0,123.0,0.0037927625293647793,0.9215830732061933
176.0,2011.0,-0.048021989,8.0,71.0,0.004402699553929246,0.9999080647879122
177.0,2011.0,-0.048021989,2.0,0.0,0.009541411393910737,0.0
178.0,2011.0,-0.000668196,7.0,1.0,0.014025319063146302,0.7762853310257725
179.0,2011.0,-8.34e-05,7.0,176.0,0.07736055642669326,0.9187489547987586
